long,lat,calle_nombre,calle_altura,modelo,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4680450287382,-34.6931465228907,PIEDRA BUENA AV.,5513,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439GWM
-58.373287387747,-34.629925391091106,PIEDRAS,1844,MECÁNICA,Barracas,Comuna 4,1140,C1140ABN
-58.3722362388472,-34.6305485886909,PIEDRAS,1954,MECÁNICA,Barracas,Comuna 4,1140,C1140ABP
-58.5122091711287,-34.6449131596984,PIERES,487,MECÁNICA,Liniers,Comuna 9,1408,C1408HDG
-58.510283578029096,-34.646394629098204,PIERES,653,MECÁNICA,Liniers,Comuna 9,1408,C1408HDK
-58.5068983423298,-34.6490720763977,PIERES,953,MECÁNICA,Mataderos,Comuna 9,1440,C1440CSC
-58.4785357479268,-34.5483583986061,PINTO,4146,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429APT
-58.479700540626496,-34.5466881934064,PINTO,4371,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429APW
-58.4808329070263,-34.5451941771066,PINTO,4569,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429AQA
-58.482491961925895,-34.5430115761069,PINTO,4835,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429AQG
-58.3725597284476,-34.6368196198903,PINZON,1495,MECÁNICA,Barracas,Comuna 4,1287,C1287ACE
-58.497048945225494,-34.5664680916055,PIRAN,5555,MECÁNICA,Villa Urquiza,Comuna 12,1431,C1431AMC
-58.501465674925,-34.568881517505496,PIRAN,5949,MECÁNICA,Villa Urquiza,Comuna 12,1431,C1431AMK
-58.4198897643415,-34.643911404492606,PIROVANO,339,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DJG
-58.5098315330295,-34.6509514320977,PIZARRO,6360,MECÁNICA,Mataderos,Comuna 9,1440,C1440BZX
-58.511605827529294,-34.6526576138976,PIZARRO,6604,MECÁNICA,Mataderos,Comuna 9,1440,C1440CAD
-58.5124974920293,-34.6535157235976,PIZARRO,6752,MECÁNICA,Mataderos,Comuna 9,1440,C1440CAF
-58.5138851208292,-34.6548576418975,PIZARRO,6954,MECÁNICA,Mataderos,Comuna 9,1440,C1440CAN
-58.516481692629,-34.657272751697505,PIZARRO,7315,MECÁNICA,Mataderos,Comuna 9,1440,C1440CAU
-58.5177731648289,-34.658429314397395,PIZARRO,7467,MECÁNICA,Mataderos,Comuna 9,1440,C1440CAW
-58.519488420928795,-34.6600964531974,PIZARRO,7680,MECÁNICA,Mataderos,Comuna 9,1440,C1440CBB
-58.4489671914353,-34.6119122482977,PLANES,1115,MECÁNICA,Caballito,Comuna 6,1405,C1405DBK
-58.45311776443479,-34.6136037094978,PLANES,1373,MECÁNICA,Caballito,Comuna 6,1405,C1405DBO
-58.46745227843039,-34.5786211700023,PLAZA,1418,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CVP
-58.468316016530295,-34.5775897765025,PLAZA,1508,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430DGB
-58.470336168429796,-34.575192227402894,PLAZA,1738,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430DGF
-58.48022641302771,-34.564010265004605,PLAZA,3030,MECÁNICA,Villa Urquiza,Comuna 12,1430,C1430DHJ
-58.510905820028704,-34.6418042432987,POLA,289,MECÁNICA,Liniers,Comuna 9,1408,C1408HJE
-58.508850387629096,-34.6433704322984,POLA,459,MECÁNICA,Liniers,Comuna 9,1408,C1408HJI
-58.506898134629495,-34.6448514578981,POLA,621,MECÁNICA,Liniers,Comuna 9,1408,C1408HJM
-58.504588167929896,-34.6466617663978,POLA,849,MECÁNICA,Liniers,Comuna 9,1440,C1440DAC
-58.50276255573029,-34.6481158618975,POLA,1009,MECÁNICA,Mataderos,Comuna 9,1440,C1440DAG
-58.4877292338332,-34.6598244238953,POLA,2345,MECÁNICA,Mataderos,Comuna 9,1440,C1440DBG
-58.483863455833905,-34.6628346762948,POLA,2697,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ENA
-58.4822880385342,-34.664065538894604,POLA,2817,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ENE
-58.4802950717346,-34.665617742794296,POLA,2963,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ENG
-58.473198028336,-34.6710615253933,POLA,3592,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ENT
-58.4140631123421,-34.639975952392604,"POMAR, GREGORIO TTE. CNEL.",3587,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437JFC
-58.4185187910415,-34.6407905388928,"POMAR, GREGORIO TTE. CNEL.",4011,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437JFM
-58.4463943512389,-34.6595338309927,PORTELA,2807,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BZI
-58.4433786285395,-34.6619424244923,PORTELA,3109,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BZO
-58.44109333834,-34.6637627545919,PORTELA,3325,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437CAC
-58.4402613574401,-34.664424963491804,PORTELA,3405,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437CAE
-58.4210047106389,-34.6072210372964,POTOSI,3881,MECÁNICA,Almagro,Comuna 5,1199,C1199ACC
-58.42209720533871,-34.607219202596504,POTOSI,3943,MECÁNICA,Almagro,Comuna 5,1199,C1199ACE
-58.424044093138505,-34.607219798696605,POTOSI,4061,MECÁNICA,Almagro,Comuna 5,1199,C1199ACG
-58.44596788603721,-34.6333794784953,PRIMERA JUNTA,1439,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HKC
-58.4511085949366,-34.6351075288955,PRIMERA JUNTA,1894,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HKN
-58.45325169733629,-34.6357860525956,PRIMERA JUNTA,2050,MECÁNICA,Flores,Comuna 7,1406,C1406HKR
-58.4548352940361,-34.636292501895596,PRIMERA JUNTA,2220,MECÁNICA,Flores,Comuna 7,1406,C1406HKV
-58.455648502836105,-34.636654242595604,PRIMERA JUNTA,2308,MECÁNICA,Flores,Comuna 7,1406,C1406HKX
-58.457360451735894,-34.638366209295604,PRIMERA JUNTA,2442,MECÁNICA,Flores,Comuna 7,1406,C1406HKZ
-58.4586502812359,-34.639664560495504,PRIMERA JUNTA,2610,MECÁNICA,Flores,Comuna 7,1406,C1406HLD
-58.4606928047357,-34.6411108962955,PRIMERA JUNTA,2980,MECÁNICA,Flores,Comuna 7,1406,C1406HLJ
-58.4628464553355,-34.642597499595496,PRIMERA JUNTA,3230,MECÁNICA,Flores,Comuna 7,1406,C1406HLP
-58.4653433714352,-34.6441925668955,PRIMERA JUNTA,3492,MECÁNICA,Flores,Comuna 7,1406,C1406HLT
-58.481992289733896,-34.6580180868952,PRIMERA JUNTA,5126,MECÁNICA,Mataderos,Comuna 9,1440,C1440BPF
-58.4855397336336,-34.661148442495104,PRIMERA JUNTA,5579,MECÁNICA,Mataderos,Comuna 9,1440,C1440BPM
-58.4034064314406,-34.5972202605963,PUEYRREDON AV.,1128,MECÁNICA,Recoleta,Comuna 2,1118,C1118AAO
-58.401572241040604,-34.592954686196606,PUEYRREDON AV.,1565,MECÁNICA,Recoleta,Comuna 2,1118,C1118AAF
-58.4001537982406,-34.5899809373968,PUEYRREDON AV.,1827,MECÁNICA,Recoleta,Comuna 2,1119,C1119ACB
-58.39805028234079,-34.5878023759969,PUEYRREDON AV.,2112,MECÁNICA,Recoleta,Comuna 2,1119,C1119ACR
-58.3941856613412,-34.5858715764968,PUEYRREDON AV.,2464,MECÁNICA,Recoleta,Comuna 2,1119,C1119ACU
-58.4410040026366,-34.613603355097,"PUEYRREDON, HONORIO, DR. AV.",527,MECÁNICA,Caballito,Comuna 6,1405,C1405BAC
-58.4425082021362,-34.6112908715974,"PUEYRREDON, HONORIO, DR. AV.",755,MECÁNICA,Caballito,Comuna 6,1405,C1405BAE
-58.44402866803579,-34.6093014470977,"PUEYRREDON, HONORIO, DR. AV.",971,MECÁNICA,Caballito,Comuna 6,1405,C1405BAG
-58.4463070446353,-34.6067288425981,"PUEYRREDON, HONORIO, DR. AV.",1158,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414CEN
-58.4503760945344,-34.6021105209988,"PUEYRREDON, HONORIO, DR. AV.",1674,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414CES
-58.4516519543342,-34.600726374399,"PUEYRREDON, HONORIO, DR. AV.",1830,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414CEU
-58.4534418572338,-34.5987820605993,"PUEYRREDON, HONORIO, DR. AV.",2104,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414CEX
-58.4703478000311,-34.5948441178008,PUNTA ARENAS,1470,MECÁNICA,Paternal,Comuna 15,1427,C1427DRO
-58.4719497700313,-34.6005542185003,PUNTA ARENAS,1744,MECÁNICA,Paternal,Comuna 15,1416,C1416FGD
-58.48254760032739,-34.5644873627047,QUESADA,4350,MECÁNICA,Villa Urquiza,Comuna 12,1430,C1430AYF
-58.484942996427094,-34.565725234404695,QUESADA,4650,MECÁNICA,Villa Urquiza,Comuna 12,1431,C1431ACB
-58.5172438849258,-34.612756129802,QUEVEDO,3262,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417BVB
-58.417352813942095,-34.6467687698921,QUILMES,644,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DLN
-58.368543193148604,-34.642939951489396,"QUINQUELA MARTIN, BENITO",1292,MECÁNICA,Boca,Comuna 4,1167,C1167AFH
-58.378464546747395,-34.6448627313899,"QUINQUELA MARTIN, BENITO",2072,MECÁNICA,Barracas,Comuna 4,1296,C1296ADP
-58.4795042078265,-34.5456831138064,QUINTANA,4463,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ARA
-58.4803298232263,-34.5440112807067,QUINTANA,4675,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ARE
-58.481079045726005,-34.542627319706895,QUINTANA,4840,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429ARJ
-58.3876255188423,-34.590160139196,"QUINTANA, MANUEL, PRES.",279,MECÁNICA,Recoleta,Comuna 2,1014,C1014ACC
-58.4500774743308,-34.5485558047043,"QUINTEROS, LIDORO J. AV.",1087,MECÁNICA,Belgrano,Comuna 13,1428,C1428BXB
-58.450622761130894,-34.550893300304,"QUINTEROS, LIDORO J. AV.",1265,MECÁNICA,Belgrano,Comuna 13,1428,C1428BXD
-58.4752841414301,-34.5891552502017,QUIROS,2829,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DAE
-58.4772460791299,-34.5906875795017,QUIROS,3037,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DAI
-58.47613119473311,-34.6350654831971,RAFAELA,3534,MECÁNICA,Floresta,Comuna 10,1407,C1407GUB
-58.47823355363279,-34.6354556190972,RAFAELA,3723,MECÁNICA,Floresta,Comuna 10,1407,C1407GUE
-58.485224491932,-34.6373859158975,RAFAELA,4151,MECÁNICA,Velez Sarsfield,Comuna 10,,
-58.4872679564317,-34.6378994077975,RAFAELA,4317,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GUQ
-58.4907207037313,-34.6387568683977,RAFAELA,4541,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GUU
-58.494768843730796,-34.6393291705979,RAFAELA,4809,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GVA
-58.4987932526303,-34.639876046698106,RAFAELA,5095,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GVE
-58.4345190118365,-34.600632099197895,"RAMIREZ DE VELASCO, JUAN",219,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AQE
-58.4375726053359,-34.597364728398496,"RAMIREZ DE VELASCO, JUAN",615,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AQM
-58.4207278311419,-34.650499168992,"RAMIREZ, CARLOS M.",1111,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437FME
-58.416693237241795,-34.6408051598927,RAULET,121,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DMC
-58.477272743730495,-34.598840765100896,RAULIES,2018,MECÁNICA,Paternal,Comuna 15,1427,C1427DVD
-58.440980066034406,-34.5832098392001,"RAVIGNANI, EMILIO, DR.",1529,MECÁNICA,Palermo,Comuna 14,1414,C1414CPK
-58.4396432516345,-34.5820413573001,"RAVIGNANI, EMILIO, DR.",1677,MECÁNICA,Palermo,Comuna 14,1414,C1414CPM
-58.4388822702346,-34.5813827623002,"RAVIGNANI, EMILIO, DR.",1749,MECÁNICA,Palermo,Comuna 14,1414,C1414CPO
-58.4370309374348,-34.579760800900196,"RAVIGNANI, EMILIO, DR.",1955,MECÁNICA,Palermo,Comuna 14,1414,C1414CPS
-58.4358233441349,-34.5787118298002,"RAVIGNANI, EMILIO, DR.",2085,MECÁNICA,Palermo,Comuna 14,1414,C1414CPU
-58.4352349971349,-34.5781975326003,"RAVIGNANI, EMILIO, DR.",2171,MECÁNICA,Palermo,Comuna 14,1425,C1425FYA
-58.433418785535004,-34.576604767400305,"RAVIGNANI, EMILIO, DR.",2347,MECÁNICA,Palermo,Comuna 14,1425,C1425FYE
-58.4643746952355,-34.6456435608953,"RECUERO, CASIMIRO, TTE. CNEL.",3420,MECÁNICA,Parque Avellaneda,Comuna 9,1406,C1406HQF
-58.46685145123529,-34.6477964763952,"RECUERO, CASIMIRO, TTE. CNEL.",3686,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LXD
-58.46800871403521,-34.6486957018952,"RECUERO, CASIMIRO, TTE. CNEL.",3775,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407LXE
-58.370564147747494,-34.6314106951907,REGIMIENTO DE PATRICIOS AV.,161,MECÁNICA,Barracas,Comuna 4,1265,C1265ADB
-58.37041097874761,-34.6329955056906,REGIMIENTO DE PATRICIOS AV.,327,MECÁNICA,Barracas,Comuna 4,1265,C1265ADD
-58.3699866748479,-34.6358570355902,REGIMIENTO DE PATRICIOS AV.,623,MECÁNICA,Barracas,Comuna 4,1265,C1265ADG
-58.3697292685481,-34.637515478690005,REGIMIENTO DE PATRICIOS AV.,807,MECÁNICA,Barracas,Comuna 4,1265,C1265AEB
-58.464374260034894,-34.6371706974961,REMEDIOS,2737,MECÁNICA,Flores,Comuna 7,1406,C1406HCC
-58.4673788193345,-34.6379561173963,REMEDIOS,2953,MECÁNICA,Flores,Comuna 7,1406,C1406HCG
-58.4701110629342,-34.6386732272964,REMEDIOS,3177,MECÁNICA,Flores,Comuna 7,1406,C1406HCK
-58.4731909970338,-34.6395914629965,REMEDIOS,3469,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HJC
-58.4761524461335,-34.6410457724965,REMEDIOS,3715,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HJI
-58.48553509233279,-34.649486373496195,REMEDIOS,4644,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HKB
-58.4921233993322,-34.6548123694961,REMEDIOS,5397,MECÁNICA,Mataderos,Comuna 9,1440,C1440AXK
-58.4935482329321,-34.6562554375961,REMEDIOS,5596,MECÁNICA,Mataderos,Comuna 9,1440,C1440AXP
-58.453053751834204,-34.6041522474988,"REPETTO, NICOLAS, DR.",1655,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CLK
-58.4543963282339,-34.602694220899004,"REPETTO, NICOLAS, DR.",1817,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CLO
-58.416319453538,-34.5842236341984,REPUBLICA ARABE SIRIA,2555,MECÁNICA,Palermo,Comuna 14,1425,C1425EYA
-58.414587832038094,-34.5822346582985,REPUBLICA ARABE SIRIA,2827,MECÁNICA,Palermo,Comuna 14,1425,C1425EYG
-58.4117317783382,-34.578091276598805,REPUBLICA ARABE SIRIA,3291,MECÁNICA,Palermo,Comuna 14,1425,C1425EYO
-58.394325291243106,-34.615082695493896,REPUBLICA BOLIVARIANA DE VENEZUELA,1981,MECÁNICA,Balvanera,Comuna 3,1096,C1096ABG
-58.39693852924279,-34.615265368494,REPUBLICA BOLIVARIANA DE VENEZUELA,2151,MECÁNICA,Balvanera,Comuna 3,1096,C1096ABK
-58.4015165390421,-34.6154570167943,REPUBLICA BOLIVARIANA DE VENEZUELA,2413,MECÁNICA,Balvanera,Comuna 3,1096,C1096ABQ
-58.4061181434416,-34.6161217529945,REPUBLICA BOLIVARIANA DE VENEZUELA,2815,MECÁNICA,Balvanera,Comuna 3,1211,C1211AAC
-58.4091278463412,-34.6165504810947,REPUBLICA BOLIVARIANA DE VENEZUELA,3083,MECÁNICA,Balvanera,Comuna 3,1211,C1211AAG
-58.412494922740706,-34.6165838606949,REPUBLICA BOLIVARIANA DE VENEZUELA,3287,MECÁNICA,Balvanera,Comuna 3,1211,C1211AAK
-58.41415359753779,-34.577410585799,REPUBLICA DE LA INDIA,3073,MECÁNICA,Palermo,Comuna 14,1425,C1425FCG
-58.4135415073378,-34.576476795999,REPUBLICA DE LA INDIA,3155,MECÁNICA,Palermo,Comuna 14,1425,C1425FCI
-58.4758776044361,-34.6779472939927,RIESTRA AV.,5796,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439BYV
-58.376314941348,-34.6503280408892,RIO CUARTO,2093,MECÁNICA,Barracas,Comuna 4,1292,C1292AAO
-58.378430792447794,-34.6505755881893,RIO CUARTO,2246,MECÁNICA,Barracas,Comuna 4,1292,C1292ABB
-58.3851818528469,-34.6522505657895,RIO CUARTO,2808,MECÁNICA,Barracas,Comuna 4,1292,C1292ABN
-58.3948338066456,-34.6528064458901,RIO CUARTO,3358,MECÁNICA,Barracas,Comuna 4,1292,C1292ABX
-58.4111926650436,-34.6565072220908,RIO CUARTO,4454,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437HZD
-58.3938304861428,-34.6092459156945,RIVADAVIA AV.,1923,MECÁNICA,Balvanera,Comuna 3,1033,C1033AAJ
-58.396534603242394,-34.6094356639946,RIVADAVIA AV.,2115,MECÁNICA,Balvanera,Comuna 3,1034,C1034ACA
-58.40010298564201,-34.6097122493948,RIVADAVIA AV.,2379,MECÁNICA,Balvanera,Comuna 3,1034,C1034ACC
-58.402046490441705,-34.6098227039949,RIVADAVIA AV.,2515,MECÁNICA,Balvanera,Comuna 3,1034,C1034ACE
-58.4041776459414,-34.6099390221951,RIVADAVIA AV.,2675,MECÁNICA,Balvanera,Comuna 3,1034,C1034ACF
-58.4140082196401,-34.6106238011956,RIVADAVIA AV.,3375,MECÁNICA,Balvanera,Comuna 3,1203,C1203AAF
-58.4304315674381,-34.6155346451962,RIVADAVIA AV.,4621,MECÁNICA,Caballito,Comuna 6,1424,C1424CEB
-58.4380779975373,-34.6189286437963,RIVADAVIA AV.,5129,MECÁNICA,Caballito,Comuna 6,1424,C1424CEG
-58.440416552537,-34.6199695168964,RIVADAVIA AV.,5303,MECÁNICA,Caballito,Comuna 6,1424,C1424CEI
-58.444588889436595,-34.6217697655964,RIVADAVIA AV.,5611,MECÁNICA,Caballito,Comuna 6,1424,C1424CEL
-58.446750949236296,-34.6226599402965,RIVADAVIA AV.,5779,MECÁNICA,Caballito,Comuna 6,1406,C1406GLA
-58.4517884962358,-34.6246643006966,RIVADAVIA AV.,6095,MECÁNICA,Caballito,Comuna 6,1406,C1406GLD
-58.4577424717351,-34.6270034852967,RIVADAVIA AV.,6491,MECÁNICA,Flores,Comuna 7,1406,C1406GLH
-58.4597420452349,-34.627822716996796,RIVADAVIA AV.,6689,MECÁNICA,Flores,Comuna 7,1406,C1406GLJ
-58.4613829026347,-34.6283846961968,RIVADAVIA AV.,6805,MECÁNICA,Flores,Comuna 7,1406,C1406GLL
-58.4654173568342,-34.629507051297004,RIVADAVIA AV.,7093,MECÁNICA,Flores,Comuna 7,1406,C1406GMA
-58.4678979495339,-34.6301393015971,RIVADAVIA AV.,7257,MECÁNICA,Flores,Comuna 7,1406,C1406GMC
-58.4720885263334,-34.6312670886972,RIVADAVIA AV.,7569,MECÁNICA,Flores,Comuna 7,1406,C1406GMF
-58.4731347187333,-34.631556494497296,RIVADAVIA AV.,7661,MECÁNICA,Flores,Comuna 7,1406,C1406GMG
-58.4750529952331,-34.632301910897304,RIVADAVIA AV.,7850,MECÁNICA,Floresta,Comuna 10,1407,C1407DYN
-58.4775562866328,-34.6329000890974,RIVADAVIA AV.,8086,MECÁNICA,Floresta,Comuna 10,1407,C1407DYP
-58.479924188432506,-34.633461592897504,RIVADAVIA AV.,8270,MECÁNICA,Floresta,Comuna 10,1407,C1407DYR
-58.482490739032094,-34.6340755112976,RIVADAVIA AV.,8422,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407DYT
-58.485530060931794,-34.6348045883977,RIVADAVIA AV.,8644,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407DYV
-58.490054097731196,-34.6359001649979,RIVADAVIA AV.,8942,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407DYY
-58.491529406931,-34.636253593098004,RIVADAVIA AV.,9020,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407DYZ
-58.49612235923039,-34.6370745221982,RIVADAVIA AV.,9372,MECÁNICA,Villa Luro,Comuna 10,1407,C1407DZP
-58.499116744830005,-34.6374876620983,RIVADAVIA AV.,9588,MECÁNICA,Villa Luro,Comuna 10,1407,C1407DZR
-58.501237024629795,-34.6377865170984,RIVADAVIA AV.,9720,MECÁNICA,Villa Luro,Comuna 10,1407,C1407DZT
-58.506830225729,-34.6386609735987,RIVADAVIA AV.,10172,MECÁNICA,Villa Luro,Comuna 10,1408,C1408AAO
-58.50942768872871,-34.639117251598805,RIVADAVIA AV.,10328,MECÁNICA,Villa Luro,Comuna 10,1408,C1408AAQ
-58.4831379624297,-34.599713269201196,"RIVAS, GRAL.",2459,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FXC
-58.435929287440004,-34.6544627287926,RIVERA INDARTE AV.,2710,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BFB
-58.4334319903405,-34.6569186606921,RIVERA INDARTE AV.,2996,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BFF
-58.43198751404079,-34.6583759524919,RIVERA INDARTE AV.,3208,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BGF
-58.42959877034139,-34.661043555991505,RIVERA INDARTE AV.,3511,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BGK
-58.4288535485415,-34.6619611082914,RIVERA INDARTE AV.,3611,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BGM
-58.427536496041,-34.651051200792395,"RIVERA, FRUCTUOSO, GENERAL",1650,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437GQL
-58.43868246894,-34.6595299610922,"RIVERA, FRUCTUOSO, GENERAL",2815,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437GRQ
-58.4725845258373,-34.6891311971914,"RIVERA, FRUCTUOSO, GENERAL",6456,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439CXH
-58.4746742793371,-34.6910244871913,"RIVERA, FRUCTUOSO, GENERAL",6728,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439CXN
-58.4524624855369,-34.6417041640949,ROBERTSON,1194,MECÁNICA,Flores,Comuna 7,1406,C1406DZN
-58.420913470338405,-34.5995180563972,ROCAMORA,4020,MECÁNICA,Almagro,Comuna 5,1184,C1184ABB
-58.424893897737796,-34.5991883477975,ROCAMORA,4286,MECÁNICA,Almagro,Comuna 5,1184,C1184ABF
-58.4273629385374,-34.599185942797604,ROCAMORA,4452,MECÁNICA,Almagro,Comuna 5,1184,C1184ABJ
-58.3639866381491,-34.6410484977893,ROCHA,979,MECÁNICA,Boca,Comuna 4,1166,C1166AFA
-58.372292587147996,-34.6422428365897,ROCHA,1583,MECÁNICA,Barracas,Comuna 4,1288,C1288ADE
-58.45018501093389,-34.5933145888997,RODNEY,42,MECÁNICA,Chacarita,Comuna 15,1427,C1427BNB
-58.4962533654315,-34.6520798297967,"RODO, JOSE E.",5406,MECÁNICA,Mataderos,Comuna 9,1440,C1440AJN
-58.4991013674312,-34.6544453405966,"RODO, JOSE E.",5814,MECÁNICA,Mataderos,Comuna 9,1440,C1440AJV
-58.501506025231,-34.656446582796605,"RODO, JOSE E.",6084,MECÁNICA,Mataderos,Comuna 9,1440,C1440AJZ
-58.505812181430706,-34.6600249075965,"RODO, JOSE E.",6660,MECÁNICA,Mataderos,Comuna 9,1440,C1440AKN
-58.5071768913305,-34.6611610099964,"RODO, JOSE E.",6836,MECÁNICA,Mataderos,Comuna 9,1440,C1440AKR
-58.5091539973304,-34.662812893196396,"RODO, JOSE E.",7096,MECÁNICA,Mataderos,Comuna 9,1440,C1440AKX
-58.5107589093303,-34.6641613038964,"RODO, JOSE E.",7294,MECÁNICA,Mataderos,Comuna 9,1440,C1440ALB
-58.449529024434796,-34.6063182409983,"RODRIGUEZ, MANUEL A., GENERAL",1363,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CME
-58.452133508534295,-34.6034694058988,"RODRIGUEZ, MANUEL A., GENERAL",1659,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CMK
-58.453648710134004,-34.601832260999,"RODRIGUEZ, MANUEL A., GENERAL",1861,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CMO
-58.454793683633696,-34.600591401999196,"RODRIGUEZ, MANUEL A., GENERAL",2045,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CMS
-58.456973574233295,-34.59852984079961,"RODRIGUEZ, MANUEL A., GENERAL",2321,MECÁNICA,Paternal,Comuna 15,1416,C1416CMY
-58.361270035149005,-34.6345334874898,"RODRIGUEZ, MARTIN",733,MECÁNICA,Boca,Comuna 4,1159,C1159ADG
-58.35952225714949,-34.6374092842894,"RODRIGUEZ, MARTIN",1085,MECÁNICA,Boca,Comuna 4,1159,C1159ADM
-58.4494300705348,-34.604892253798496,ROJAS,1466,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CPJ
-58.4512285321344,-34.602932681298796,ROJAS,1660,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CPN
-58.452775292734096,-34.601244752399104,ROJAS,1866,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CPR
-58.4548216369336,-34.5990157808994,ROJAS,2190,MECÁNICA,Villa Crespo,Comuna 15,1416,C1416CPX
-58.4132154586434,-34.657164556490805,ROMERO,996,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DRL
-58.4089765590426,-34.6365785798927,RONDEAU,3191,MECÁNICA,Parque Patricios,Comuna 4,1262,C1262ABQ
-58.4307341082383,-34.618640659095895,ROSARIO,150,MECÁNICA,Caballito,Comuna 6,1424,C1424CCD
-58.433833532237905,-34.619028512696,ROSARIO,352,MECÁNICA,Caballito,Comuna 6,1424,C1424CCH
-58.43945571593721,-34.6204362282962,ROSARIO,754,MECÁNICA,Caballito,Comuna 6,1424,C1424CCP
-58.4480559533336,-34.585574086900394,ROSETI,252,MECÁNICA,Chacarita,Comuna 15,1427,C1427BVF
-58.4511095480331,-34.5841980429007,ROSETI,524,MECÁNICA,Chacarita,Comuna 15,1427,C1427BVL
-58.4557159220323,-34.5824046324012,ROSETI,925,MECÁNICA,Chacarita,Comuna 15,1427,C1427BVS
-58.4589262554319,-34.581829433801396,ROSETI,1145,MECÁNICA,Chacarita,Comuna 15,1427,C1427BVW
-58.462673344031295,-34.5817566673017,ROSETI,1457,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BWC
-58.4653962939309,-34.5816768608019,ROSETI,1645,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BWG
